Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
11;Île-de-France;Données temps réel;2023-09-14;20:15;2023-09-14T20:15:00+02:00;6945;49;0;7;2;17;0;131;6741;0;0;0.71;2.25;0.0;;0.1;4.83;0.03;0.79;0.24;89.47;1.89;41.07;
11;Île-de-France;Données temps réel;2023-09-16;12:15;2023-09-16T12:15:00+02:00;6783;46;0;7;164;17;0;126;6422;0;0;0.68;2.12;0.0;;0.1;4.83;2.42;64.57;0.25;89.47;1.86;39.5;
11;Île-de-France;Données temps réel;2023-10-06;05:45;2023-10-06T05:45:00+02:00;5057;47;0;6;0;17;0;104;4883;0;0;0.93;2.16;0.0;;0.12;4.14;0.0;0.0;0.34;89.47;2.06;32.6;
11;Île-de-France;Données temps réel;2023-10-10;02:45;2023-10-10T02:45:00+02:00;4691;38;0;6;0;18;0;127;4502;0;0;0.81;1.75;0.0;;0.13;4.14;0.0;0.0;0.38;94.74;2.71;39.81;
11;Île-de-France;Données temps réel;2023-11-06;00:00;2023-11-06T00:00:00+01:00;7462;286;0;66;0;24;0;109;6976;0;0;3.83;13.16;0.0;;0.88;45.52;0.0;0.0;0.32;126.32;1.46;34.17;
11;Île-de-France;Données temps réel;2023-11-17;16:45;2023-11-17T16:45:00+01:00;8854;429;0;9;10;23;0;109;8273;0;0;4.85;19.74;0.0;;0.1;6.21;0.11;3.94;0.26;121.05;1.23;34.17;
11;Île-de-France;Données temps réel;2023-11-21;03:45;2023-11-21T03:45:00+01:00;6399;436;0;22;0;24;0;105;5812;0;0;6.81;20.06;0.0;;0.34;15.17;0.0;0.0;0.38;126.32;1.64;32.92;
11;Île-de-France;Données temps réel;2023-11-21;12:30;2023-11-21T12:30:00+01:00;9493;444;0;32;54;24;0;103;8834;0;0;4.68;20.43;0.0;;0.34;22.07;0.57;21.26;0.25;126.32;1.09;32.29;
11;Île-de-France;Données temps réel;2023-12-01;12:30;2023-12-01T12:30:00+01:00;11688;1140;0;18;37;25;0;110;10358;0;0;9.75;52.7;0.0;;0.15;12.41;0.32;11.9;0.21;131.58;0.94;34.06;
11;Île-de-France;Données temps réel;2023-12-09;11:30;2023-12-09T11:30:00+01:00;9546;559;0;76;25;27;0;110;8749;0;0;5.86;25.84;0.0;;0.8;52.41;0.26;8.04;0.28;142.11;1.15;34.06;
11;Île-de-France;Données temps réel;2024-01-15;16:45;2024-01-15T16:45:00+01:00;11692;615;0;9;12;24;0;108;10923;0;0;5.26;28.43;0.0;;0.08;6.21;0.1;3.86;0.21;126.32;0.92;33.44;
11;Île-de-France;Données temps réel;2024-01-17;04:00;2024-01-17T04:00:00+01:00;9695;619;0;21;0;27;0;109;8920;0;0;6.38;28.62;0.0;;0.22;14.48;0.0;0.0;0.28;142.11;1.12;33.75;
11;Île-de-France;Données temps réel;2024-01-20;08:15;2024-01-20T08:15:00+01:00;11015;625;0;7;4;26;0;105;10247;0;0;5.67;28.9;0.0;;0.06;4.83;0.04;1.29;0.24;136.84;0.95;32.51;
11;Île-de-France;Données temps réel;2024-01-23;15:45;2024-01-23T15:45:00+01:00;10345;488;0;92;15;28;0;103;9620;0;0;4.72;22.56;0.0;;0.89;63.45;0.14;4.82;0.27;147.37;1.0;31.89;
