Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
75;Nouvelle-Aquitaine;Données temps réel;2023-11-19;19:00;2023-11-19T19:00:00+01:00;4312;157;5738;452;0;613;0;3;-2650;0;0;3.64;28.09;133.07;86.55;10.48;28.55;0.0;0.0;14.22;27.35;0.07;0.92;
75;Nouvelle-Aquitaine;Données temps réel;2023-11-28;07:15;2023-11-28T07:15:00+01:00;6257;153;5723;456;0;508;0;0;-582;0;0;2.45;26.84;91.47;86.32;7.29;25.47;0.0;0.0;8.12;22.69;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2023-11-28;21:30;2023-11-28T21:30:00+01:00;6096;159;5815;22;0;646;0;2;-547;0;0;2.61;27.89;95.39;87.71;0.36;1.23;0.0;0.0;10.6;28.85;0.03;0.55;
75;Nouvelle-Aquitaine;Données temps réel;2023-12-03;15:30;2023-12-03T15:30:00+01:00;6415;152;5473;572;924;915;0;1;-1622;0;0;2.37;26.67;85.32;82.55;8.92;31.96;14.4;21.97;14.26;40.87;0.02;0.28;
75;Nouvelle-Aquitaine;Données temps réel;2023-12-10;11:45;2023-12-10T11:45:00+01:00;5854;138;5792;1070;498;705;0;1;-2351;0;0;2.36;24.21;98.94;87.36;18.28;59.78;8.51;11.84;12.04;31.49;0.02;0.28;
75;Nouvelle-Aquitaine;Données temps réel;2024-02-29;09:15;2024-02-29T09:15:00+01:00;6664;156;3337;580;472;976;0;0;1147;0;0;2.34;27.37;50.08;50.33;8.7;32.4;7.08;11.22;14.65;43.59;0.0;0.0;
75;Nouvelle-Aquitaine;Données temps réel;2023-05-19;16:00;2023-05-19T16:00:00+02:00;3261;35;3202;435;1646;248;0;185;-2490;-;-;1.07;6.26;98.19;48.3;13.34;27.48;50.48;42.46;7.61;11.07;5.67;56.75;
75;Nouvelle-Aquitaine;Données temps réel;2023-06-04;23:45;2023-06-04T23:45:00+02:00;3698;35;4241;111;0;403;0;176;-1267;-;-;0.95;6.26;114.68;63.97;3.0;7.01;0.0;0.0;10.9;17.98;4.76;53.99;
75;Nouvelle-Aquitaine;Données temps réel;2023-06-08;18:30;2023-06-08T18:30:00+02:00;4337;35;4406;187;1012;306;0;177;-1786;-;-;0.81;6.26;101.59;66.46;4.31;11.81;23.33;26.1;7.06;13.65;4.08;54.29;
75;Nouvelle-Aquitaine;Données temps réel;2023-08-09;21:00;2023-08-09T21:00:00+02:00;4334;74;5634;283;85;172;0;3;-1917;0;0;1.71;13.24;130.0;84.98;6.53;17.88;1.96;2.19;3.97;7.68;0.07;0.92;
75;Nouvelle-Aquitaine;Données temps réel;2023-08-20;22:45;2023-08-20T22:45:00+02:00;4290;67;5490;482;0;88;0;7;-1844;0;0;1.56;11.99;127.97;82.81;11.24;30.45;0.0;0.0;2.05;3.93;0.16;2.15;
75;Nouvelle-Aquitaine;Données temps réel;2023-08-25;18:00;2023-08-25T18:00:00+02:00;3817;67;5622;664;1219;17;0;3;-3775;0;0;1.76;11.99;147.29;84.8;17.4;41.95;31.94;31.44;0.45;0.76;0.08;0.92;
75;Nouvelle-Aquitaine;Données temps réel;2023-02-28;08:45;2023-02-28T08:45:00+01:00;8008;198;3416;572;533;728;0;176;2385;-;-;2.47;34.02;42.66;51.52;7.14;43.17;6.66;15.48;9.09;32.78;2.2;52.23;
75;Nouvelle-Aquitaine;Données temps réel;2023-03-26;10:00;2023-03-26T10:00:00+02:00;4415;164;3309;1021;883;471;0;158;-1592;-;-;3.71;29.34;74.95;49.91;23.13;64.5;20.0;22.78;10.67;21.02;3.58;48.47;
24;Centre-Val de Loire;Données temps réel;2023-02-03;23:15;2023-02-03T23:15:00+01:00;2365;92;10006;102;0;10;-;43;-7889;-;-;3.89;39.32;423.09;86.04;4.31;7.07;0.0;0.0;0.42;10.87;1.82;47.78;
